video,content,resolution,bitrate
F7_let_me_think_res=360_bitrate=0.8.avi,F7_let_me_think,360,0.8
M8_good_English_is_important_res=360_bitrate=0.8.avi,M8_good_English_is_important,360,0.8
M7_how_about_cooking_meals_res=1080_bitrate=0.8.avi,M7_how_about_cooking_meals,1080,0.8
M2_cheat_code_res=1080_bitrate=0.8.avi,M2_cheat_code,1080,0.8
M6_russian_river_becomes_kenai_river_res=1080_bitrate=reference.avi,M6_russian_river_becomes_kenai_river,1080,reference
F7_let_me_think_res=480_bitrate=0.8.avi,F7_let_me_think,480,0.8
M4_new_girlfriend_res=720_bitrate=2.avi,M4_new_girlfriend,720,2
F7_let_me_think_res=480_bitrate=0.25.avi,F7_let_me_think,480,0.25
M2_juicy_and_delicious_res=480_bitrate=2.avi,M2_juicy_and_delicious,480,2
M4_new_girlfriend_res=1080_bitrate=2.avi,M4_new_girlfriend,1080,2
M6_russian_river_becomes_kenai_river_res=1080_bitrate=0.8.avi,M6_russian_river_becomes_kenai_river,1080,0.8
M8_coors_brewery_res=480_bitrate=2.avi,M8_coors_brewery,480,2
F9_around_7_blocks_res=720_bitrate=2.avi,F9_around_7_blocks,720,2
M2_juicy_and_delicious_res=720_bitrate=0.8.avi,M2_juicy_and_delicious,720,0.8
M8_coors_brewery_res=360_bitrate=0.8.avi,M8_coors_brewery,360,0.8
F10_sign_permission_form_res=360_bitrate=0.8.avi,F10_sign_permission_form,360,0.8
M7_how_about_cooking_meals_res=720_bitrate=2.avi,M7_how_about_cooking_meals,720,2
M2_juicy_and_delicious_res=1080_bitrate=2.avi,M2_juicy_and_delicious,1080,2
M7_performing_CPR_res=360_bitrate=0.8.avi,M7_performing_CPR,360,0.8
M2_juicy_and_delicious_res=360_bitrate=0.8.avi,M2_juicy_and_delicious,360,0.8
F6_layer_after_layer_res=1080_bitrate=reference.avi,F6_layer_after_layer,1080,reference
M4_new_girlfriend_res=720_bitrate=0.8.avi,M4_new_girlfriend,720,0.8
F6_layer_after_layer_res=720_bitrate=0.25.avi,F6_layer_after_layer,720,0.25
F10_sign_permission_form_res=480_bitrate=2.avi,F10_sign_permission_form,480,2
M7_performing_CPR_res=1080_bitrate=2.avi,M7_performing_CPR,1080,2
F7_let_me_think_res=480_bitrate=2.avi,F7_let_me_think,480,2
F6_layer_after_layer_res=480_bitrate=0.8.avi,F6_layer_after_layer,480,0.8
M4_new_girlfriend_res=480_bitrate=2.avi,M4_new_girlfriend,480,2
F10_sign_permission_form_res=1080_bitrate=2.avi,F10_sign_permission_form,1080,2
F9_around_7_blocks_res=480_bitrate=2.avi,F9_around_7_blocks,480,2
F5_crimson_res=720_bitrate=0.8.avi,F5_crimson,720,0.8
F7_let_me_think_res=720_bitrate=0.25.avi,F7_let_me_think,720,0.25
M8_good_English_is_important_res=720_bitrate=0.25.avi,M8_good_English_is_important,720,0.25
F9_around_7_blocks_res=1080_bitrate=reference.avi,F9_around_7_blocks,1080,reference
F6_ingredients_res=1080_bitrate=2.avi,F6_ingredients,1080,2
M6_russian_river_becomes_kenai_river_res=360_bitrate=0.8.avi,M6_russian_river_becomes_kenai_river,360,0.8
M2_cheat_code_res=1080_bitrate=2.avi,M2_cheat_code,1080,2
F10_sign_permission_form_res=720_bitrate=2.avi,F10_sign_permission_form,720,2
M4_tshirt_says_captain_res=1080_bitrate=0.8.avi,M4_tshirt_says_captain,1080,0.8
M4_new_girlfriend_res=1080_bitrate=0.8.avi,M4_new_girlfriend,1080,0.8
M4_tshirt_says_captain_res=480_bitrate=2.avi,M4_tshirt_says_captain,480,2
M2_cheat_code_res=720_bitrate=2.avi,M2_cheat_code,720,2
M7_performing_CPR_res=480_bitrate=0.8.avi,M7_performing_CPR,480,0.8
M4_new_girlfriend_res=480_bitrate=0.8.avi,M4_new_girlfriend,480,0.8
M7_how_about_cooking_meals_res=1080_bitrate=reference.avi,M7_how_about_cooking_meals,1080,reference
F5_crimson_res=480_bitrate=2.avi,F5_crimson,480,2
F6_ingredients_res=480_bitrate=0.25.avi,F6_ingredients,480,0.25
M2_juicy_and_delicious_res=720_bitrate=0.25.avi,M2_juicy_and_delicious,720,0.25
M8_good_English_is_important_res=480_bitrate=0.25.avi,M8_good_English_is_important,480,0.25
F6_ingredients_res=360_bitrate=0.8.avi,F6_ingredients,360,0.8
M8_good_English_is_important_res=720_bitrate=2.avi,M8_good_English_is_important,720,2
M7_performing_CPR_res=1080_bitrate=reference.avi,M7_performing_CPR,1080,reference
M4_tshirt_says_captain_res=480_bitrate=0.25.avi,M4_tshirt_says_captain,480,0.25
