video,content,resolution,bitrate
F2_switchback_res=720_bitrate=2.avi,F2_switchback,720,2
M8_coors_brewery_res=360_bitrate=0.8.avi,M8_coors_brewery,360,0.8
F7_how_do_I_put_this_res=480_bitrate=2.avi,F7_how_do_I_put_this,480,2
M1_scooby_doo_res=720_bitrate=0.8.avi,M1_scooby_doo,720,0.8
M2_juicy_and_delicious_res=720_bitrate=2.avi,M2_juicy_and_delicious,720,2
F6_ingredients_res=480_bitrate=0.25.avi,F6_ingredients,480,0.25
F8_delicious_Maine_Lobster_res=720_bitrate=2.avi,F8_delicious_Maine_Lobster,720,2
F9_action_of_the_dogs_ears_res=480_bitrate=0.8.avi,F9_action_of_the_dogs_ears,480,0.8
F7_how_do_I_put_this_res=360_bitrate=0.8.avi,F7_how_do_I_put_this,360,0.8
M1_scooby_doo_res=480_bitrate=2.avi,M1_scooby_doo,480,2
F9_action_of_the_dogs_ears_res=480_bitrate=2.avi,F9_action_of_the_dogs_ears,480,2
F12_buttons_on_sleeve_res=720_bitrate=0.8.avi,F12_buttons_on_sleeve,720,0.8
F3_wican_versus_religion_res=720_bitrate=2.avi,F3_wican_versus_religion,720,2
F6_ingredients_res=1080_bitrate=2.avi,F6_ingredients,1080,2
F11_1985_to_1995_res=360_bitrate=0.8.avi,F11_1985_to_1995,360,0.8
M2_juicy_and_delicious_res=480_bitrate=0.8.avi,M2_juicy_and_delicious,480,0.8
M1_scooby_doo_res=480_bitrate=0.8.avi,M1_scooby_doo,480,0.8
F2_switchback_res=1080_bitrate=2.avi,F2_switchback,1080,2
M2_juicy_and_delicious_res=480_bitrate=2.avi,M2_juicy_and_delicious,480,2
F11_1985_to_1995_res=480_bitrate=2.avi,F11_1985_to_1995,480,2
M8_coors_brewery_res=480_bitrate=0.25.avi,M8_coors_brewery,480,0.25
F11_1985_to_1995_res=1080_bitrate=reference.avi,F11_1985_to_1995,1080,reference
F9_action_of_the_dogs_ears_res=1080_bitrate=reference.avi,F9_action_of_the_dogs_ears,1080,reference
F2_switchback_res=480_bitrate=0.25.avi,F2_switchback,480,0.25
F10_no_she_is_not_deaf_res=1080_bitrate=0.8.avi,F10_no_she_is_not_deaf,1080,0.8
M8_coors_brewery_res=480_bitrate=2.avi,M8_coors_brewery,480,2
F12_buttons_on_sleeve_res=480_bitrate=0.25.avi,F12_buttons_on_sleeve,480,0.25
F5_crimson_res=720_bitrate=0.25.avi,F5_crimson,720,0.25
F9_around_7_blocks_res=1080_bitrate=reference.avi,F9_around_7_blocks,1080,reference
F8_delicious_Maine_Lobster_res=360_bitrate=0.8.avi,F8_delicious_Maine_Lobster,360,0.8
F7_how_do_I_put_this_res=1080_bitrate=2.avi,F7_how_do_I_put_this,1080,2
F9_around_7_blocks_res=720_bitrate=2.avi,F9_around_7_blocks,720,2
F10_grandkids_talk_to_daughter_res=1080_bitrate=0.8.avi,F10_grandkids_talk_to_daughter,1080,0.8
F11_1985_to_1995_res=1080_bitrate=2.avi,F11_1985_to_1995,1080,2
