video,content,resolution,bitrate
F5_crimson_res=720_bitrate=0.25.avi,F5_crimson,720,0.25
M7_how_about_cooking_meals_res=480_bitrate=2.avi,M7_how_about_cooking_meals,480,2
M8_scenario_in_darkroom_res=720_bitrate=0.25.avi,M8_scenario_in_darkroom,720,0.25
F4_university_communication_access_res=480_bitrate=2.avi,F4_university_communication_access,480,2
M5_I_want_to_learn_to_fish_res=720_bitrate=0.25.avi,M5_I_want_to_learn_to_fish,720,0.25
F5_crimson_res=480_bitrate=2.avi,F5_crimson,480,2
M8_Quaker_res=1080_bitrate=0.8.avi,M8_Quaker,1080,0.8
M8_scenario_in_darkroom_res=360_bitrate=0.8.avi,M8_scenario_in_darkroom,360,0.8
M3_died_at_32_res=1080_bitrate=reference.avi,M3_died_at_32,1080,reference
M8_scenario_in_darkroom_res=1080_bitrate=0.8.avi,M8_scenario_in_darkroom,1080,0.8
M7_performing_CPR_res=1080_bitrate=reference.avi,M7_performing_CPR,1080,reference
F5_crimson_res=1080_bitrate=reference.avi,F5_crimson,1080,reference
M8_Quaker_res=1080_bitrate=2.avi,M8_Quaker,1080,2
M8_scenario_in_darkroom_res=720_bitrate=0.8.avi,M8_scenario_in_darkroom,720,0.8
M7_how_about_cooking_meals_res=360_bitrate=0.8.avi,M7_how_about_cooking_meals,360,0.8
M1_scooby_doo_res=480_bitrate=2.avi,M1_scooby_doo,480,2
M2_cheat_code_res=1080_bitrate=0.8.avi,M2_cheat_code,1080,0.8
M8_scenario_in_darkroom_res=480_bitrate=0.8.avi,M8_scenario_in_darkroom,480,0.8
F5_crimson_res=720_bitrate=0.8.avi,F5_crimson,720,0.8
M7_how_about_cooking_meals_res=1080_bitrate=2.avi,M7_how_about_cooking_meals,1080,2
M9_bowler_domates_res=720_bitrate=0.8.avi,M9_bowler_domates,720,0.8
M7_how_about_cooking_meals_res=1080_bitrate=0.8.avi,M7_how_about_cooking_meals,1080,0.8
F6_layer_after_layer_res=1080_bitrate=reference.avi,F6_layer_after_layer,1080,reference
