video,content,resolution,bitrate
F11_1985_to_1995_res=480_bitrate=0.25.avi,F11_1985_to_1995,480,0.25
M8_coors_brewery_res=720_bitrate=0.8.avi,M8_coors_brewery,720,0.8
F12_matching_pattern_res=720_bitrate=0.8.avi,F12_matching_pattern,720,0.8
F11_between_11_and_35_res=1080_bitrate=reference.avi,F11_between_11_and_35,1080,reference
F12_matching_pattern_res=720_bitrate=0.25.avi,F12_matching_pattern,720,0.25
M8_coors_brewery_res=720_bitrate=2.avi,M8_coors_brewery,720,2
F7_how_do_I_put_this_res=1080_bitrate=0.8.avi,F7_how_do_I_put_this,1080,0.8
M8_coors_brewery_res=1080_bitrate=0.8.avi,M8_coors_brewery,1080,0.8
F7_how_do_I_put_this_res=720_bitrate=2.avi,F7_how_do_I_put_this,720,2
F11_1985_to_1995_res=1080_bitrate=2.avi,F11_1985_to_1995,1080,2
M6_russian_river_becomes_kenai_river_res=1080_bitrate=2.avi,M6_russian_river_becomes_kenai_river,1080,2
F8_delicious_Maine_Lobster_res=480_bitrate=0.25.avi,F8_delicious_Maine_Lobster,480,0.25
M7_performing_CPR_res=1080_bitrate=2.avi,M7_performing_CPR,1080,2
F12_from_boise_idaho_res=480_bitrate=0.8.avi,F12_from_boise_idaho,480,0.8
M8_good_English_is_important_res=720_bitrate=0.8.avi,M8_good_English_is_important,720,0.8
F7_how_do_I_put_this_res=360_bitrate=0.8.avi,F7_how_do_I_put_this,360,0.8
F12_buttons_on_sleeve_res=360_bitrate=0.8.avi,F12_buttons_on_sleeve,360,0.8
M8_good_English_is_important_res=480_bitrate=2.avi,M8_good_English_is_important,480,2
M8_coors_brewery_res=480_bitrate=0.25.avi,M8_coors_brewery,480,0.25
F11_1985_to_1995_res=360_bitrate=0.8.avi,F11_1985_to_1995,360,0.8
F12_from_boise_idaho_res=1080_bitrate=2.avi,F12_from_boise_idaho,1080,2
M2_cheat_code_res=1080_bitrate=0.8.avi,M2_cheat_code,1080,0.8
M8_coors_brewery_res=1080_bitrate=reference.avi,M8_coors_brewery,1080,reference
F8_delicious_Maine_Lobster_res=480_bitrate=2.avi,F8_delicious_Maine_Lobster,480,2
F12_matching_pattern_res=720_bitrate=2.avi,F12_matching_pattern,720,2
M7_performing_CPR_res=720_bitrate=0.8.avi,M7_performing_CPR,720,0.8
F10_grandkids_talk_to_daughter_res=720_bitrate=0.25.avi,F10_grandkids_talk_to_daughter,720,0.25
M6_russian_river_becomes_kenai_river_res=720_bitrate=2.avi,M6_russian_river_becomes_kenai_river,720,2
F12_matching_pattern_res=480_bitrate=2.avi,F12_matching_pattern,480,2
F11_between_11_and_35_res=1080_bitrate=0.8.avi,F11_between_11_and_35,1080,0.8
F12_from_boise_idaho_res=720_bitrate=0.25.avi,F12_from_boise_idaho,720,0.25
