video,content,resolution,bitrate
M4_tshirt_says_captain_res=480_bitrate=0.8.avi,M4_tshirt_says_captain,480,0.8
F11_1985_to_1995_res=1080_bitrate=reference.avi,F11_1985_to_1995,1080,reference
M9_bowler_domates_res=1080_bitrate=2.avi,M9_bowler_domates,1080,2
M3_hold_tea_handle_res=360_bitrate=0.8.avi,M3_hold_tea_handle,360,0.8
M2_cheat_code_res=1080_bitrate=reference.avi,M2_cheat_code,1080,reference
F5_crimson_res=720_bitrate=0.25.avi,F5_crimson,720,0.25
F10_no_she_is_not_deaf_res=1080_bitrate=0.8.avi,F10_no_she_is_not_deaf,1080,0.8
F7_here_and_there_res=720_bitrate=0.8.avi,F7_here_and_there,720,0.8
M5_shotgun_is_heavy_res=480_bitrate=0.8.avi,M5_shotgun_is_heavy,480,0.8
F8_delicious_Maine_Lobster_res=480_bitrate=2.avi,F8_delicious_Maine_Lobster,480,2
M6_russian_river_becomes_kenai_river_res=720_bitrate=2.avi,M6_russian_river_becomes_kenai_river,720,2
M2_cheat_code_res=1080_bitrate=0.8.avi,M2_cheat_code,1080,0.8
M4_tshirt_says_captain_res=720_bitrate=2.avi,M4_tshirt_says_captain,720,2
M2_cheat_code_res=720_bitrate=0.25.avi,M2_cheat_code,720,0.25
M4_tshirt_says_captain_res=1080_bitrate=2.avi,M4_tshirt_says_captain,1080,2
F11_1985_to_1995_res=480_bitrate=0.25.avi,F11_1985_to_1995,480,0.25
M9_bowler_domates_res=480_bitrate=0.8.avi,M9_bowler_domates,480,0.8
M5_shotgun_is_heavy_res=360_bitrate=0.8.avi,M5_shotgun_is_heavy,360,0.8
M8_coors_brewery_res=360_bitrate=0.8.avi,M8_coors_brewery,360,0.8
M3_hold_tea_handle_res=720_bitrate=0.8.avi,M3_hold_tea_handle,720,0.8
F7_here_and_there_res=480_bitrate=2.avi,F7_here_and_there,480,2
M3_hold_tea_handle_res=720_bitrate=0.25.avi,M3_hold_tea_handle,720,0.25
F10_no_she_is_not_deaf_res=480_bitrate=0.8.avi,F10_no_she_is_not_deaf,480,0.8
M8_coors_brewery_res=720_bitrate=0.25.avi,M8_coors_brewery,720,0.25
F5_scuba_aquarium_res=480_bitrate=0.8.avi,F5_scuba_aquarium,480,0.8
F9_around_7_blocks_res=1080_bitrate=2.avi,F9_around_7_blocks,1080,2
F11_1985_to_1995_res=480_bitrate=0.8.avi,F11_1985_to_1995,480,0.8
F9_around_7_blocks_res=480_bitrate=0.25.avi,F9_around_7_blocks,480,0.25
M8_coors_brewery_res=1080_bitrate=2.avi,M8_coors_brewery,1080,2
M5_shotgun_is_heavy_res=480_bitrate=2.avi,M5_shotgun_is_heavy,480,2
M3_hold_tea_handle_res=480_bitrate=0.8.avi,M3_hold_tea_handle,480,0.8
F8_delicious_Maine_Lobster_res=720_bitrate=2.avi,F8_delicious_Maine_Lobster,720,2
F5_crimson_res=1080_bitrate=2.avi,F5_crimson,1080,2
M2_cheat_code_res=480_bitrate=0.25.avi,M2_cheat_code,480,0.25
F7_here_and_there_res=1080_bitrate=2.avi,F7_here_and_there,1080,2
M8_coors_brewery_res=720_bitrate=2.avi,M8_coors_brewery,720,2
F8_delicious_Maine_Lobster_res=1080_bitrate=2.avi,F8_delicious_Maine_Lobster,1080,2
M3_hold_tea_handle_res=1080_bitrate=0.8.avi,M3_hold_tea_handle,1080,0.8
M5_shotgun_is_heavy_res=720_bitrate=0.8.avi,M5_shotgun_is_heavy,720,0.8
M4_tshirt_says_captain_res=480_bitrate=2.avi,M4_tshirt_says_captain,480,2
F5_scuba_aquarium_res=720_bitrate=2.avi,F5_scuba_aquarium,720,2
F7_here_and_there_res=480_bitrate=0.25.avi,F7_here_and_there,480,0.25
F10_no_she_is_not_deaf_res=720_bitrate=0.8.avi,F10_no_she_is_not_deaf,720,0.8
M6_russian_river_becomes_kenai_river_res=720_bitrate=0.8.avi,M6_russian_river_becomes_kenai_river,720,0.8
F5_scuba_aquarium_res=480_bitrate=0.25.avi,F5_scuba_aquarium,480,0.25
F7_here_and_there_res=360_bitrate=0.8.avi,F7_here_and_there,360,0.8
M8_scenario_in_darkroom_res=720_bitrate=0.25.avi,M8_scenario_in_darkroom,720,0.25
F7_here_and_there_res=720_bitrate=0.25.avi,F7_here_and_there,720,0.25
M6_russian_river_becomes_kenai_river_res=360_bitrate=0.8.avi,M6_russian_river_becomes_kenai_river,360,0.8
M9_bowler_domates_res=1080_bitrate=reference.avi,M9_bowler_domates,1080,reference
M4_tshirt_says_captain_res=360_bitrate=0.8.avi,M4_tshirt_says_captain,360,0.8
M9_bowler_domates_res=720_bitrate=0.25.avi,M9_bowler_domates,720,0.25
F5_scuba_aquarium_res=1080_bitrate=reference.avi,F5_scuba_aquarium,1080,reference
M8_scenario_in_darkroom_res=480_bitrate=2.avi,M8_scenario_in_darkroom,480,2
F11_1985_to_1995_res=480_bitrate=2.avi,F11_1985_to_1995,480,2
F9_around_7_blocks_res=480_bitrate=2.avi,F9_around_7_blocks,480,2
