video,content,resolution,bitrate
F12_buttons_on_sleeve_res=720_bitrate=0.25.avi,F12_buttons_on_sleeve,720,0.25
M2_cheat_code_res=720_bitrate=2.avi,M2_cheat_code,720,2
M3_hold_tea_handle_res=720_bitrate=0.8.avi,M3_hold_tea_handle,720,0.8
M2_cheat_code_res=1080_bitrate=0.8.avi,M2_cheat_code,1080,0.8
M8_good_English_is_important_res=1080_bitrate=0.8.avi,M8_good_English_is_important,1080,0.8
F7_let_me_think_res=720_bitrate=2.avi,F7_let_me_think,720,2
F12_from_boise_idaho_res=480_bitrate=2.avi,F12_from_boise_idaho,480,2
M8_Quaker_res=720_bitrate=0.25.avi,M8_Quaker,720,0.25
F12_from_boise_idaho_res=1080_bitrate=0.8.avi,F12_from_boise_idaho,1080,0.8
M5_shotgun_is_heavy_res=720_bitrate=0.8.avi,M5_shotgun_is_heavy,720,0.8
M4_tshirt_says_captain_res=480_bitrate=2.avi,M4_tshirt_says_captain,480,2
M9_bowler_domates_res=1080_bitrate=2.avi,M9_bowler_domates,1080,2
F12_buttons_on_sleeve_res=1080_bitrate=0.8.avi,F12_buttons_on_sleeve,1080,0.8
M3_hold_tea_handle_res=360_bitrate=0.8.avi,M3_hold_tea_handle,360,0.8
F12_from_boise_idaho_res=480_bitrate=0.8.avi,F12_from_boise_idaho,480,0.8
M3_hold_tea_handle_res=480_bitrate=0.8.avi,M3_hold_tea_handle,480,0.8
M8_good_English_is_important_res=720_bitrate=2.avi,M8_good_English_is_important,720,2
M4_tshirt_says_captain_res=480_bitrate=0.25.avi,M4_tshirt_says_captain,480,0.25
M9_bowler_domates_res=1080_bitrate=0.8.avi,M9_bowler_domates,1080,0.8
F10_sign_permission_form_res=480_bitrate=0.25.avi,F10_sign_permission_form,480,0.25
M5_shotgun_is_heavy_res=720_bitrate=0.25.avi,M5_shotgun_is_heavy,720,0.25
F6_ingredients_res=720_bitrate=2.avi,F6_ingredients,720,2
F7_let_me_think_res=480_bitrate=0.8.avi,F7_let_me_think,480,0.8
M4_four_tvs_res=360_bitrate=0.8.avi,M4_four_tvs,360,0.8
F10_sign_permission_form_res=480_bitrate=0.8.avi,F10_sign_permission_form,480,0.8
M4_four_tvs_res=480_bitrate=0.8.avi,M4_four_tvs,480,0.8
F12_from_boise_idaho_res=1080_bitrate=2.avi,F12_from_boise_idaho,1080,2
F4_university_communication_access_res=480_bitrate=2.avi,F4_university_communication_access,480,2
M4_four_tvs_res=1080_bitrate=2.avi,M4_four_tvs,1080,2
F6_ingredients_res=360_bitrate=0.8.avi,F6_ingredients,360,0.8
M2_cheat_code_res=1080_bitrate=reference.avi,M2_cheat_code,1080,reference
F7_let_me_think_res=1080_bitrate=reference.avi,F7_let_me_think,1080,reference
M2_cheat_code_res=480_bitrate=0.25.avi,M2_cheat_code,480,0.25
F12_from_boise_idaho_res=360_bitrate=0.8.avi,F12_from_boise_idaho,360,0.8
M4_tshirt_says_captain_res=360_bitrate=0.8.avi,M4_tshirt_says_captain,360,0.8
F10_sign_permission_form_res=1080_bitrate=2.avi,F10_sign_permission_form,1080,2
M8_good_English_is_important_res=720_bitrate=0.8.avi,M8_good_English_is_important,720,0.8
F7_here_and_there_res=1080_bitrate=0.8.avi,F7_here_and_there,1080,0.8
F4_university_communication_access_res=480_bitrate=0.25.avi,F4_university_communication_access,480,0.25
F7_here_and_there_res=480_bitrate=0.8.avi,F7_here_and_there,480,0.8
M8_good_English_is_important_res=720_bitrate=0.25.avi,M8_good_English_is_important,720,0.25
M5_shotgun_is_heavy_res=1080_bitrate=0.8.avi,M5_shotgun_is_heavy,1080,0.8
F4_university_communication_access_res=480_bitrate=0.8.avi,F4_university_communication_access,480,0.8
M2_cheat_code_res=360_bitrate=0.8.avi,M2_cheat_code,360,0.8
M3_hold_tea_handle_res=480_bitrate=0.25.avi,M3_hold_tea_handle,480,0.25
M9_bowler_domates_res=720_bitrate=0.25.avi,M9_bowler_domates,720,0.25
M5_shotgun_is_heavy_res=720_bitrate=2.avi,M5_shotgun_is_heavy,720,2
F7_let_me_think_res=480_bitrate=0.25.avi,F7_let_me_think,480,0.25
F10_sign_permission_form_res=1080_bitrate=reference.avi,F10_sign_permission_form,1080,reference
M8_good_English_is_important_res=360_bitrate=0.8.avi,M8_good_English_is_important,360,0.8
M4_tshirt_says_captain_res=720_bitrate=2.avi,M4_tshirt_says_captain,720,2
M8_good_English_is_important_res=480_bitrate=0.8.avi,M8_good_English_is_important,480,0.8
F6_ingredients_res=1080_bitrate=reference.avi,F6_ingredients,1080,reference
F12_from_boise_idaho_res=1080_bitrate=reference.avi,F12_from_boise_idaho,1080,reference
F4_university_communication_access_res=1080_bitrate=0.8.avi,F4_university_communication_access,1080,0.8
M4_four_tvs_res=720_bitrate=0.25.avi,M4_four_tvs,720,0.25
F12_buttons_on_sleeve_res=1080_bitrate=2.avi,F12_buttons_on_sleeve,1080,2
M2_cheat_code_res=720_bitrate=0.8.avi,M2_cheat_code,720,0.8
M5_shotgun_is_heavy_res=480_bitrate=2.avi,M5_shotgun_is_heavy,480,2
F12_buttons_on_sleeve_res=720_bitrate=2.avi,F12_buttons_on_sleeve,720,2
F7_here_and_there_res=720_bitrate=0.25.avi,F7_here_and_there,720,0.25
M8_good_English_is_important_res=480_bitrate=2.avi,M8_good_English_is_important,480,2
F7_here_and_there_res=1080_bitrate=2.avi,F7_here_and_there,1080,2
F4_university_communication_access_res=360_bitrate=0.8.avi,F4_university_communication_access,360,0.8
F7_let_me_think_res=720_bitrate=0.8.avi,F7_let_me_think,720,0.8
M2_cheat_code_res=1080_bitrate=2.avi,M2_cheat_code,1080,2
M8_Quaker_res=1080_bitrate=2.avi,M8_Quaker,1080,2
F10_sign_permission_form_res=720_bitrate=0.25.avi,F10_sign_permission_form,720,0.25
M2_cheat_code_res=720_bitrate=0.25.avi,M2_cheat_code,720,0.25
F7_let_me_think_res=720_bitrate=0.25.avi,F7_let_me_think,720,0.25
F4_university_communication_access_res=720_bitrate=0.25.avi,F4_university_communication_access,720,0.25
F7_let_me_think_res=360_bitrate=0.8.avi,F7_let_me_think,360,0.8
M5_shotgun_is_heavy_res=1080_bitrate=reference.avi,M5_shotgun_is_heavy,1080,reference
M9_bowler_domates_res=360_bitrate=0.8.avi,M9_bowler_domates,360,0.8
M3_hold_tea_handle_res=1080_bitrate=0.8.avi,M3_hold_tea_handle,1080,0.8
F12_from_boise_idaho_res=480_bitrate=0.25.avi,F12_from_boise_idaho,480,0.25
M4_four_tvs_res=720_bitrate=0.8.avi,M4_four_tvs,720,0.8
F12_from_boise_idaho_res=720_bitrate=0.25.avi,F12_from_boise_idaho,720,0.25
M4_tshirt_says_captain_res=720_bitrate=0.8.avi,M4_tshirt_says_captain,720,0.8
M2_cheat_code_res=480_bitrate=2.avi,M2_cheat_code,480,2
F4_university_communication_access_res=1080_bitrate=reference.avi,F4_university_communication_access,1080,reference
M4_four_tvs_res=1080_bitrate=0.8.avi,M4_four_tvs,1080,0.8
M9_bowler_domates_res=480_bitrate=0.8.avi,M9_bowler_domates,480,0.8
M4_tshirt_says_captain_res=720_bitrate=0.25.avi,M4_tshirt_says_captain,720,0.25
F7_here_and_there_res=720_bitrate=0.8.avi,F7_here_and_there,720,0.8
M4_tshirt_says_captain_res=480_bitrate=0.8.avi,M4_tshirt_says_captain,480,0.8
F7_here_and_there_res=480_bitrate=0.25.avi,F7_here_and_there,480,0.25
F10_sign_permission_form_res=1080_bitrate=0.8.avi,F10_sign_permission_form,1080,0.8
M2_cheat_code_res=480_bitrate=0.8.avi,M2_cheat_code,480,0.8
F7_here_and_there_res=480_bitrate=2.avi,F7_here_and_there,480,2
M8_Quaker_res=720_bitrate=2.avi,M8_Quaker,720,2
F12_buttons_on_sleeve_res=480_bitrate=2.avi,F12_buttons_on_sleeve,480,2
F10_sign_permission_form_res=720_bitrate=2.avi,F10_sign_permission_form,720,2
M8_good_English_is_important_res=1080_bitrate=reference.avi,M8_good_English_is_important,1080,reference
F12_buttons_on_sleeve_res=720_bitrate=0.8.avi,F12_buttons_on_sleeve,720,0.8
M3_hold_tea_handle_res=1080_bitrate=2.avi,M3_hold_tea_handle,1080,2
M4_four_tvs_res=1080_bitrate=reference.avi,M4_four_tvs,1080,reference
F12_buttons_on_sleeve_res=480_bitrate=0.25.avi,F12_buttons_on_sleeve,480,0.25
M4_four_tvs_res=480_bitrate=2.avi,M4_four_tvs,480,2
F4_university_communication_access_res=1080_bitrate=2.avi,F4_university_communication_access,1080,2
F12_buttons_on_sleeve_res=360_bitrate=0.8.avi,F12_buttons_on_sleeve,360,0.8
F10_sign_permission_form_res=360_bitrate=0.8.avi,F10_sign_permission_form,360,0.8
M8_Quaker_res=720_bitrate=0.8.avi,M8_Quaker,720,0.8
F6_ingredients_res=720_bitrate=0.8.avi,F6_ingredients,720,0.8
M3_hold_tea_handle_res=1080_bitrate=reference.avi,M3_hold_tea_handle,1080,reference
F4_university_communication_access_res=720_bitrate=2.avi,F4_university_communication_access,720,2
F7_here_and_there_res=1080_bitrate=reference.avi,F7_here_and_there,1080,reference
M8_Quaker_res=360_bitrate=0.8.avi,M8_Quaker,360,0.8
F7_let_me_think_res=1080_bitrate=2.avi,F7_let_me_think,1080,2
M5_shotgun_is_heavy_res=360_bitrate=0.8.avi,M5_shotgun_is_heavy,360,0.8
F12_buttons_on_sleeve_res=1080_bitrate=reference.avi,F12_buttons_on_sleeve,1080,reference
F6_ingredients_res=480_bitrate=2.avi,F6_ingredients,480,2
M5_shotgun_is_heavy_res=480_bitrate=0.8.avi,M5_shotgun_is_heavy,480,0.8
F7_let_me_think_res=1080_bitrate=0.8.avi,F7_let_me_think,1080,0.8
M4_four_tvs_res=480_bitrate=0.25.avi,M4_four_tvs,480,0.25
F10_sign_permission_form_res=480_bitrate=2.avi,F10_sign_permission_form,480,2
F12_buttons_on_sleeve_res=480_bitrate=0.8.avi,F12_buttons_on_sleeve,480,0.8
M8_Quaker_res=480_bitrate=2.avi,M8_Quaker,480,2
F7_here_and_there_res=360_bitrate=0.8.avi,F7_here_and_there,360,0.8
M8_Quaker_res=1080_bitrate=0.8.avi,M8_Quaker,1080,0.8
F6_ingredients_res=1080_bitrate=2.avi,F6_ingredients,1080,2
F7_here_and_there_res=720_bitrate=2.avi,F7_here_and_there,720,2
M4_four_tvs_res=720_bitrate=2.avi,M4_four_tvs,720,2
F6_ingredients_res=720_bitrate=0.25.avi,F6_ingredients,720,0.25
M9_bowler_domates_res=480_bitrate=2.avi,M9_bowler_domates,480,2
F6_ingredients_res=480_bitrate=0.25.avi,F6_ingredients,480,0.25
F7_let_me_think_res=480_bitrate=2.avi,F7_let_me_think,480,2
M9_bowler_domates_res=480_bitrate=0.25.avi,M9_bowler_domates,480,0.25
F6_ingredients_res=1080_bitrate=0.8.avi,F6_ingredients,1080,0.8
M8_good_English_is_important_res=480_bitrate=0.25.avi,M8_good_English_is_important,480,0.25
F4_university_communication_access_res=720_bitrate=0.8.avi,F4_university_communication_access,720,0.8
M3_hold_tea_handle_res=720_bitrate=0.25.avi,M3_hold_tea_handle,720,0.25
M4_tshirt_says_captain_res=1080_bitrate=0.8.avi,M4_tshirt_says_captain,1080,0.8
M5_shotgun_is_heavy_res=1080_bitrate=2.avi,M5_shotgun_is_heavy,1080,2
F6_ingredients_res=480_bitrate=0.8.avi,F6_ingredients,480,0.8
M5_shotgun_is_heavy_res=480_bitrate=0.25.avi,M5_shotgun_is_heavy,480,0.25
F12_from_boise_idaho_res=720_bitrate=2.avi,F12_from_boise_idaho,720,2
M9_bowler_domates_res=720_bitrate=0.8.avi,M9_bowler_domates,720,0.8
M4_tshirt_says_captain_res=1080_bitrate=reference.avi,M4_tshirt_says_captain,1080,reference
M9_bowler_domates_res=1080_bitrate=reference.avi,M9_bowler_domates,1080,reference
F12_from_boise_idaho_res=720_bitrate=0.8.avi,F12_from_boise_idaho,720,0.8
M9_bowler_domates_res=720_bitrate=2.avi,M9_bowler_domates,720,2
M8_good_English_is_important_res=1080_bitrate=2.avi,M8_good_English_is_important,1080,2
F10_sign_permission_form_res=720_bitrate=0.8.avi,F10_sign_permission_form,720,0.8
M8_Quaker_res=1080_bitrate=reference.avi,M8_Quaker,1080,reference
M3_hold_tea_handle_res=720_bitrate=2.avi,M3_hold_tea_handle,720,2
M8_Quaker_res=480_bitrate=0.25.avi,M8_Quaker,480,0.25
M4_tshirt_says_captain_res=1080_bitrate=2.avi,M4_tshirt_says_captain,1080,2
M3_hold_tea_handle_res=480_bitrate=2.avi,M3_hold_tea_handle,480,2
M8_Quaker_res=480_bitrate=0.8.avi,M8_Quaker,480,0.8
