video,content,resolution,bitrate
M2_juicy_and_delicious_res=480_bitrate=0.8.avi,M2_juicy_and_delicious,480,0.8
M3_hold_tea_handle_res=1080_bitrate=0.8.avi,M3_hold_tea_handle,1080,0.8
F11_1985_to_1995_res=360_bitrate=0.8.avi,F11_1985_to_1995,360,0.8
M6_black_bear_between_two_men_res=480_bitrate=2.avi,M6_black_bear_between_two_men,480,2
M3_hold_tea_handle_res=480_bitrate=0.8.avi,M3_hold_tea_handle,480,0.8
M4_new_girlfriend_res=720_bitrate=2.avi,M4_new_girlfriend,720,2
M5_heart_beats_fast_res=360_bitrate=0.8.avi,M5_heart_beats_fast,360,0.8
F9_action_of_the_dogs_ears_res=1080_bitrate=2.avi,F9_action_of_the_dogs_ears,1080,2
M6_black_bear_between_two_men_res=1080_bitrate=2.avi,M6_black_bear_between_two_men,1080,2
F12_from_boise_idaho_res=1080_bitrate=reference.avi,F12_from_boise_idaho,1080,reference
F8_delicious_Maine_Lobster_res=720_bitrate=0.8.avi,F8_delicious_Maine_Lobster,720,0.8
F9_action_of_the_dogs_ears_res=1080_bitrate=0.8.avi,F9_action_of_the_dogs_ears,1080,0.8
F6_ingredients_res=720_bitrate=0.25.avi,F6_ingredients,720,0.25
F8_delicious_Maine_Lobster_res=360_bitrate=0.8.avi,F8_delicious_Maine_Lobster,360,0.8
M5_I_want_to_learn_to_fish_res=480_bitrate=0.25.avi,M5_I_want_to_learn_to_fish,480,0.25
F8_delicious_Maine_Lobster_res=480_bitrate=0.25.avi,F8_delicious_Maine_Lobster,480,0.25
M3_hold_tea_handle_res=480_bitrate=2.avi,M3_hold_tea_handle,480,2
F5_scuba_aquarium_res=720_bitrate=0.25.avi,F5_scuba_aquarium,720,0.25
M6_russian_river_becomes_kenai_river_res=720_bitrate=2.avi,M6_russian_river_becomes_kenai_river,720,2
M6_black_bear_between_two_men_res=1080_bitrate=0.8.avi,M6_black_bear_between_two_men,1080,0.8
F9_action_of_the_dogs_ears_res=720_bitrate=2.avi,F9_action_of_the_dogs_ears,720,2
M6_black_bear_between_two_men_res=1080_bitrate=reference.avi,M6_black_bear_between_two_men,1080,reference
M5_heart_beats_fast_res=720_bitrate=2.avi,M5_heart_beats_fast,720,2
M4_new_girlfriend_res=1080_bitrate=reference.avi,M4_new_girlfriend,1080,reference
F11_1985_to_1995_res=1080_bitrate=reference.avi,F11_1985_to_1995,1080,reference
F7_how_do_I_put_this_res=480_bitrate=0.8.avi,F7_how_do_I_put_this,480,0.8
F12_from_boise_idaho_res=720_bitrate=0.25.avi,F12_from_boise_idaho,720,0.25
M6_black_bear_between_two_men_res=480_bitrate=0.8.avi,M6_black_bear_between_two_men,480,0.8
F5_scuba_aquarium_res=480_bitrate=0.8.avi,F5_scuba_aquarium,480,0.8
M6_black_bear_between_two_men_res=360_bitrate=0.8.avi,M6_black_bear_between_two_men,360,0.8
M4_new_girlfriend_res=480_bitrate=0.8.avi,M4_new_girlfriend,480,0.8
F6_ingredients_res=720_bitrate=0.8.avi,F6_ingredients,720,0.8
M2_juicy_and_delicious_res=480_bitrate=2.avi,M2_juicy_and_delicious,480,2
M4_new_girlfriend_res=480_bitrate=0.25.avi,M4_new_girlfriend,480,0.25
M7_performing_CPR_res=720_bitrate=0.8.avi,M7_performing_CPR,720,0.8
M5_I_want_to_learn_to_fish_res=1080_bitrate=2.avi,M5_I_want_to_learn_to_fish,1080,2
M3_hold_tea_handle_res=720_bitrate=0.25.avi,M3_hold_tea_handle,720,0.25
