video,content,resolution,bitrate
M8_scenario_in_darkroom_res=360_bitrate=0.8.avi,M8_scenario_in_darkroom,360,0.8
F9_around_7_blocks_res=1080_bitrate=0.8.avi,F9_around_7_blocks,1080,0.8
M4_new_girlfriend_res=1080_bitrate=reference.avi,M4_new_girlfriend,1080,reference
F6_the_way_it_bubbles_res=480_bitrate=0.8.avi,F6_the_way_it_bubbles,480,0.8
F6_ingredients_res=480_bitrate=0.25.avi,F6_ingredients,480,0.25
M4_new_girlfriend_res=720_bitrate=0.8.avi,M4_new_girlfriend,720,0.8
M2_juicy_and_delicious_res=720_bitrate=0.25.avi,M2_juicy_and_delicious,720,0.25
F6_the_way_it_bubbles_res=1080_bitrate=reference.avi,F6_the_way_it_bubbles,1080,reference
F6_layer_after_layer_res=360_bitrate=0.8.avi,F6_layer_after_layer,360,0.8
M4_four_tvs_res=720_bitrate=0.8.avi,M4_four_tvs,720,0.8
F6_ingredients_res=360_bitrate=0.8.avi,F6_ingredients,360,0.8
F11_between_11_and_35_res=480_bitrate=0.25.avi,F11_between_11_and_35,480,0.25
M8_coors_brewery_res=1080_bitrate=0.8.avi,M8_coors_brewery,1080,0.8
F11_between_11_and_35_res=720_bitrate=0.8.avi,F11_between_11_and_35,720,0.8
F6_the_way_it_bubbles_res=720_bitrate=0.8.avi,F6_the_way_it_bubbles,720,0.8
F6_ingredients_res=480_bitrate=2.avi,F6_ingredients,480,2
F6_layer_after_layer_res=480_bitrate=2.avi,F6_layer_after_layer,480,2
M2_back_tire_res=480_bitrate=2.avi,M2_back_tire,480,2
F6_ingredients_res=480_bitrate=0.8.avi,F6_ingredients,480,0.8
M3_died_at_32_res=1080_bitrate=reference.avi,M3_died_at_32,1080,reference
F6_ingredients_res=720_bitrate=0.8.avi,F6_ingredients,720,0.8
M8_coors_brewery_res=720_bitrate=0.25.avi,M8_coors_brewery,720,0.25
M2_back_tire_res=1080_bitrate=2.avi,M2_back_tire,1080,2
M6_russian_river_becomes_kenai_river_res=1080_bitrate=0.8.avi,M6_russian_river_becomes_kenai_river,1080,0.8
M2_back_tire_res=720_bitrate=0.8.avi,M2_back_tire,720,0.8
M8_scenario_in_darkroom_res=480_bitrate=2.avi,M8_scenario_in_darkroom,480,2
F6_layer_after_layer_res=1080_bitrate=reference.avi,F6_layer_after_layer,1080,reference
M6_russian_river_becomes_kenai_river_res=360_bitrate=0.8.avi,M6_russian_river_becomes_kenai_river,360,0.8
F9_around_7_blocks_res=1080_bitrate=reference.avi,F9_around_7_blocks,1080,reference
M2_back_tire_res=1080_bitrate=reference.avi,M2_back_tire,1080,reference
M4_tshirt_says_captain_res=480_bitrate=2.avi,M4_tshirt_says_captain,480,2
M2_back_tire_res=480_bitrate=0.8.avi,M2_back_tire,480,0.8
M4_tshirt_says_captain_res=720_bitrate=2.avi,M4_tshirt_says_captain,720,2
M2_cheat_code_res=480_bitrate=0.25.avi,M2_cheat_code,480,0.25
M2_juicy_and_delicious_res=720_bitrate=0.8.avi,M2_juicy_and_delicious,720,0.8
F11_between_11_and_35_res=1080_bitrate=reference.avi,F11_between_11_and_35,1080,reference
M2_juicy_and_delicious_res=1080_bitrate=0.8.avi,M2_juicy_and_delicious,1080,0.8
M6_russian_river_becomes_kenai_river_res=480_bitrate=0.25.avi,M6_russian_river_becomes_kenai_river,480,0.25
M2_cheat_code_res=480_bitrate=2.avi,M2_cheat_code,480,2
F9_around_7_blocks_res=360_bitrate=0.8.avi,F9_around_7_blocks,360,0.8
F6_the_way_it_bubbles_res=720_bitrate=2.avi,F6_the_way_it_bubbles,720,2
M2_juicy_and_delicious_res=1080_bitrate=2.avi,M2_juicy_and_delicious,1080,2
F6_ingredients_res=1080_bitrate=0.8.avi,F6_ingredients,1080,0.8
M2_juicy_and_delicious_res=1080_bitrate=reference.avi,M2_juicy_and_delicious,1080,reference
F6_ingredients_res=1080_bitrate=2.avi,F6_ingredients,1080,2
M3_died_at_32_res=360_bitrate=0.8.avi,M3_died_at_32,360,0.8
M8_coors_brewery_res=1080_bitrate=2.avi,M8_coors_brewery,1080,2
M4_tshirt_says_captain_res=720_bitrate=0.8.avi,M4_tshirt_says_captain,720,0.8
M4_four_tvs_res=360_bitrate=0.8.avi,M4_four_tvs,360,0.8
M3_died_at_32_res=720_bitrate=2.avi,M3_died_at_32,720,2
F6_the_way_it_bubbles_res=1080_bitrate=2.avi,F6_the_way_it_bubbles,1080,2
M8_scenario_in_darkroom_res=480_bitrate=0.25.avi,M8_scenario_in_darkroom,480,0.25
F6_the_way_it_bubbles_res=480_bitrate=0.25.avi,F6_the_way_it_bubbles,480,0.25
F11_between_11_and_35_res=1080_bitrate=2.avi,F11_between_11_and_35,1080,2
M3_died_at_32_res=480_bitrate=0.25.avi,M3_died_at_32,480,0.25
M4_new_girlfriend_res=480_bitrate=2.avi,M4_new_girlfriend,480,2
M2_cheat_code_res=360_bitrate=0.8.avi,M2_cheat_code,360,0.8
M2_back_tire_res=360_bitrate=0.8.avi,M2_back_tire,360,0.8
F6_ingredients_res=720_bitrate=0.25.avi,F6_ingredients,720,0.25
M3_died_at_32_res=720_bitrate=0.25.avi,M3_died_at_32,720,0.25
M6_russian_river_becomes_kenai_river_res=720_bitrate=0.25.avi,M6_russian_river_becomes_kenai_river,720,0.25
M4_new_girlfriend_res=720_bitrate=0.25.avi,M4_new_girlfriend,720,0.25
F6_layer_after_layer_res=720_bitrate=2.avi,F6_layer_after_layer,720,2
F9_around_7_blocks_res=480_bitrate=0.8.avi,F9_around_7_blocks,480,0.8
M6_russian_river_becomes_kenai_river_res=720_bitrate=0.8.avi,M6_russian_river_becomes_kenai_river,720,0.8
M8_coors_brewery_res=720_bitrate=2.avi,M8_coors_brewery,720,2
F6_the_way_it_bubbles_res=720_bitrate=0.25.avi,F6_the_way_it_bubbles,720,0.25
M4_new_girlfriend_res=480_bitrate=0.25.avi,M4_new_girlfriend,480,0.25
M4_four_tvs_res=480_bitrate=0.25.avi,M4_four_tvs,480,0.25
F6_layer_after_layer_res=720_bitrate=0.8.avi,F6_layer_after_layer,720,0.8
F9_around_7_blocks_res=1080_bitrate=2.avi,F9_around_7_blocks,1080,2
M4_tshirt_says_captain_res=480_bitrate=0.8.avi,M4_tshirt_says_captain,480,0.8
M3_died_at_32_res=480_bitrate=2.avi,M3_died_at_32,480,2
M2_cheat_code_res=1080_bitrate=0.8.avi,M2_cheat_code,1080,0.8
M2_juicy_and_delicious_res=480_bitrate=0.25.avi,M2_juicy_and_delicious,480,0.25
M2_cheat_code_res=1080_bitrate=2.avi,M2_cheat_code,1080,2
M4_four_tvs_res=480_bitrate=2.avi,M4_four_tvs,480,2
M8_scenario_in_darkroom_res=720_bitrate=2.avi,M8_scenario_in_darkroom,720,2
F9_around_7_blocks_res=720_bitrate=0.25.avi,F9_around_7_blocks,720,0.25
M2_cheat_code_res=1080_bitrate=reference.avi,M2_cheat_code,1080,reference
M8_coors_brewery_res=360_bitrate=0.8.avi,M8_coors_brewery,360,0.8
M2_juicy_and_delicious_res=480_bitrate=0.8.avi,M2_juicy_and_delicious,480,0.8
F9_around_7_blocks_res=720_bitrate=0.8.avi,F9_around_7_blocks,720,0.8
M8_coors_brewery_res=480_bitrate=0.8.avi,M8_coors_brewery,480,0.8
M2_back_tire_res=480_bitrate=0.25.avi,M2_back_tire,480,0.25
F6_layer_after_layer_res=720_bitrate=0.25.avi,F6_layer_after_layer,720,0.25
M2_back_tire_res=720_bitrate=2.avi,M2_back_tire,720,2
M4_tshirt_says_captain_res=1080_bitrate=reference.avi,M4_tshirt_says_captain,1080,reference
M4_four_tvs_res=1080_bitrate=reference.avi,M4_four_tvs,1080,reference
F6_the_way_it_bubbles_res=480_bitrate=2.avi,F6_the_way_it_bubbles,480,2
F11_between_11_and_35_res=720_bitrate=2.avi,F11_between_11_and_35,720,2
M6_russian_river_becomes_kenai_river_res=720_bitrate=2.avi,M6_russian_river_becomes_kenai_river,720,2
M8_scenario_in_darkroom_res=720_bitrate=0.25.avi,M8_scenario_in_darkroom,720,0.25
M6_russian_river_becomes_kenai_river_res=1080_bitrate=2.avi,M6_russian_river_becomes_kenai_river,1080,2
M4_tshirt_says_captain_res=360_bitrate=0.8.avi,M4_tshirt_says_captain,360,0.8
M3_died_at_32_res=480_bitrate=0.8.avi,M3_died_at_32,480,0.8
M4_tshirt_says_captain_res=720_bitrate=0.25.avi,M4_tshirt_says_captain,720,0.25
M4_four_tvs_res=720_bitrate=0.25.avi,M4_four_tvs,720,0.25
M4_new_girlfriend_res=1080_bitrate=2.avi,M4_new_girlfriend,1080,2
F6_layer_after_layer_res=1080_bitrate=2.avi,F6_layer_after_layer,1080,2
F11_between_11_and_35_res=360_bitrate=0.8.avi,F11_between_11_and_35,360,0.8
F6_layer_after_layer_res=480_bitrate=0.8.avi,F6_layer_after_layer,480,0.8
M2_cheat_code_res=720_bitrate=0.8.avi,M2_cheat_code,720,0.8
M2_back_tire_res=720_bitrate=0.25.avi,M2_back_tire,720,0.25
F6_the_way_it_bubbles_res=360_bitrate=0.8.avi,F6_the_way_it_bubbles,360,0.8
