video,content,resolution,bitrate
F10_grandkids_talk_to_daughter_res=360_bitrate=0.8.avi,F10_grandkids_talk_to_daughter,360,0.8
F10_sign_permission_form_res=720_bitrate=0.25.avi,F10_sign_permission_form,720,0.25
F12_matching_pattern_res=720_bitrate=0.25.avi,F12_matching_pattern,720,0.25
M8_Quaker_res=1080_bitrate=2.avi,M8_Quaker,1080,2
M8_good_English_is_important_res=480_bitrate=0.8.avi,M8_good_English_is_important,480,0.8
F10_no_she_is_not_deaf_res=1080_bitrate=reference.avi,F10_no_she_is_not_deaf,1080,reference
M8_good_English_is_important_res=1080_bitrate=2.avi,M8_good_English_is_important,1080,2
F9_action_of_the_dogs_ears_res=360_bitrate=0.8.avi,F9_action_of_the_dogs_ears,360,0.8
F10_no_she_is_not_deaf_res=720_bitrate=0.25.avi,F10_no_she_is_not_deaf,720,0.25
M8_coors_brewery_res=1080_bitrate=reference.avi,M8_coors_brewery,1080,reference
F10_no_she_is_not_deaf_res=720_bitrate=0.8.avi,F10_no_she_is_not_deaf,720,0.8
M8_good_English_is_important_res=720_bitrate=2.avi,M8_good_English_is_important,720,2
F10_no_she_is_not_deaf_res=360_bitrate=0.8.avi,F10_no_she_is_not_deaf,360,0.8
M8_good_English_is_important_res=720_bitrate=0.8.avi,M8_good_English_is_important,720,0.8
M4_cove_res=480_bitrate=2.avi,M4_cove,480,2
M4_tshirt_says_captain_res=720_bitrate=2.avi,M4_tshirt_says_captain,720,2
M5_heart_beats_fast_res=1080_bitrate=reference.avi,M5_heart_beats_fast,1080,reference
F12_matching_pattern_res=480_bitrate=0.25.avi,F12_matching_pattern,480,0.25
M8_coors_brewery_res=720_bitrate=0.8.avi,M8_coors_brewery,720,0.8
M8_good_English_is_important_res=1080_bitrate=0.8.avi,M8_good_English_is_important,1080,0.8
M3_died_at_32_res=720_bitrate=0.25.avi,M3_died_at_32,720,0.25
M8_Quaker_res=480_bitrate=2.avi,M8_Quaker,480,2
M8_good_English_is_important_res=360_bitrate=0.8.avi,M8_good_English_is_important,360,0.8
M4_tshirt_says_captain_res=1080_bitrate=2.avi,M4_tshirt_says_captain,1080,2
M5_heart_beats_fast_res=1080_bitrate=0.8.avi,M5_heart_beats_fast,1080,0.8
M4_tshirt_says_captain_res=480_bitrate=2.avi,M4_tshirt_says_captain,480,2
M8_Quaker_res=360_bitrate=0.8.avi,M8_Quaker,360,0.8
M5_heart_beats_fast_res=360_bitrate=0.8.avi,M5_heart_beats_fast,360,0.8
F10_sign_permission_form_res=480_bitrate=0.25.avi,F10_sign_permission_form,480,0.25
M9_bowler_domates_res=1080_bitrate=0.8.avi,M9_bowler_domates,1080,0.8
M4_tshirt_says_captain_res=480_bitrate=0.25.avi,M4_tshirt_says_captain,480,0.25
F11_between_11_and_35_res=720_bitrate=0.25.avi,F11_between_11_and_35,720,0.25
F10_no_she_is_not_deaf_res=480_bitrate=2.avi,F10_no_she_is_not_deaf,480,2
M4_tshirt_says_captain_res=720_bitrate=0.8.avi,M4_tshirt_says_captain,720,0.8
M8_Quaker_res=1080_bitrate=reference.avi,M8_Quaker,1080,reference
F11_between_11_and_35_res=1080_bitrate=0.8.avi,F11_between_11_and_35,1080,0.8
F9_action_of_the_dogs_ears_res=720_bitrate=2.avi,F9_action_of_the_dogs_ears,720,2
M3_died_at_32_res=480_bitrate=0.8.avi,M3_died_at_32,480,0.8
M8_coors_brewery_res=1080_bitrate=0.8.avi,M8_coors_brewery,1080,0.8
F11_between_11_and_35_res=480_bitrate=2.avi,F11_between_11_and_35,480,2
F12_matching_pattern_res=360_bitrate=0.8.avi,F12_matching_pattern,360,0.8
F11_between_11_and_35_res=720_bitrate=2.avi,F11_between_11_and_35,720,2
F6_ingredients_res=720_bitrate=0.8.avi,F6_ingredients,720,0.8
F11_between_11_and_35_res=1080_bitrate=2.avi,F11_between_11_and_35,1080,2
M9_bowler_domates_res=480_bitrate=0.8.avi,M9_bowler_domates,480,0.8
F10_no_she_is_not_deaf_res=480_bitrate=0.8.avi,F10_no_she_is_not_deaf,480,0.8
M8_Quaker_res=720_bitrate=0.8.avi,M8_Quaker,720,0.8
F10_grandkids_talk_to_daughter_res=720_bitrate=0.25.avi,F10_grandkids_talk_to_daughter,720,0.25
M8_coors_brewery_res=480_bitrate=0.8.avi,M8_coors_brewery,480,0.8
F10_grandkids_talk_to_daughter_res=720_bitrate=2.avi,F10_grandkids_talk_to_daughter,720,2
F9_action_of_the_dogs_ears_res=1080_bitrate=reference.avi,F9_action_of_the_dogs_ears,1080,reference
F10_grandkids_talk_to_daughter_res=1080_bitrate=2.avi,F10_grandkids_talk_to_daughter,1080,2
F6_ingredients_res=1080_bitrate=0.8.avi,F6_ingredients,1080,0.8
M8_coors_brewery_res=480_bitrate=0.25.avi,M8_coors_brewery,480,0.25
M9_bowler_domates_res=480_bitrate=0.25.avi,M9_bowler_domates,480,0.25
M5_heart_beats_fast_res=720_bitrate=2.avi,M5_heart_beats_fast,720,2
F9_action_of_the_dogs_ears_res=720_bitrate=0.25.avi,F9_action_of_the_dogs_ears,720,0.25
F11_between_11_and_35_res=360_bitrate=0.8.avi,F11_between_11_and_35,360,0.8
M5_heart_beats_fast_res=1080_bitrate=2.avi,M5_heart_beats_fast,1080,2
M4_cove_res=720_bitrate=2.avi,M4_cove,720,2
M4_tshirt_says_captain_res=1080_bitrate=reference.avi,M4_tshirt_says_captain,1080,reference
M5_heart_beats_fast_res=480_bitrate=2.avi,M5_heart_beats_fast,480,2
M4_tshirt_says_captain_res=1080_bitrate=0.8.avi,M4_tshirt_says_captain,1080,0.8
M9_bowler_domates_res=480_bitrate=2.avi,M9_bowler_domates,480,2
F10_grandkids_talk_to_daughter_res=1080_bitrate=0.8.avi,F10_grandkids_talk_to_daughter,1080,0.8
M4_cove_res=720_bitrate=0.25.avi,M4_cove,720,0.25
M8_good_English_is_important_res=720_bitrate=0.25.avi,M8_good_English_is_important,720,0.25
F9_action_of_the_dogs_ears_res=480_bitrate=0.8.avi,F9_action_of_the_dogs_ears,480,0.8
F10_no_she_is_not_deaf_res=1080_bitrate=0.8.avi,F10_no_she_is_not_deaf,1080,0.8
M9_bowler_domates_res=720_bitrate=2.avi,M9_bowler_domates,720,2
M4_cove_res=1080_bitrate=0.8.avi,M4_cove,1080,0.8
M8_coors_brewery_res=360_bitrate=0.8.avi,M8_coors_brewery,360,0.8
F11_between_11_and_35_res=480_bitrate=0.25.avi,F11_between_11_and_35,480,0.25
M3_died_at_32_res=480_bitrate=2.avi,M3_died_at_32,480,2
F10_grandkids_talk_to_daughter_res=480_bitrate=0.8.avi,F10_grandkids_talk_to_daughter,480,0.8
M8_good_English_is_important_res=480_bitrate=0.25.avi,M8_good_English_is_important,480,0.25
M8_coors_brewery_res=720_bitrate=2.avi,M8_coors_brewery,720,2
M4_cove_res=480_bitrate=0.8.avi,M4_cove,480,0.8
F12_matching_pattern_res=1080_bitrate=2.avi,F12_matching_pattern,1080,2
F10_no_she_is_not_deaf_res=720_bitrate=2.avi,F10_no_she_is_not_deaf,720,2
F10_sign_permission_form_res=1080_bitrate=reference.avi,F10_sign_permission_form,1080,reference
F11_between_11_and_35_res=480_bitrate=0.8.avi,F11_between_11_and_35,480,0.8
F9_action_of_the_dogs_ears_res=720_bitrate=0.8.avi,F9_action_of_the_dogs_ears,720,0.8
M9_bowler_domates_res=360_bitrate=0.8.avi,M9_bowler_domates,360,0.8
F6_ingredients_res=720_bitrate=2.avi,F6_ingredients,720,2
M3_died_at_32_res=1080_bitrate=2.avi,M3_died_at_32,1080,2
F9_action_of_the_dogs_ears_res=480_bitrate=2.avi,F9_action_of_the_dogs_ears,480,2
F9_action_of_the_dogs_ears_res=480_bitrate=0.25.avi,F9_action_of_the_dogs_ears,480,0.25
M4_tshirt_says_captain_res=480_bitrate=0.8.avi,M4_tshirt_says_captain,480,0.8
F9_action_of_the_dogs_ears_res=1080_bitrate=0.8.avi,F9_action_of_the_dogs_ears,1080,0.8
M5_heart_beats_fast_res=720_bitrate=0.8.avi,M5_heart_beats_fast,720,0.8
M9_bowler_domates_res=720_bitrate=0.8.avi,M9_bowler_domates,720,0.8
F12_matching_pattern_res=1080_bitrate=0.8.avi,F12_matching_pattern,1080,0.8
M8_good_English_is_important_res=480_bitrate=2.avi,M8_good_English_is_important,480,2
F6_ingredients_res=480_bitrate=0.25.avi,F6_ingredients,480,0.25
F12_matching_pattern_res=480_bitrate=2.avi,F12_matching_pattern,480,2
F10_sign_permission_form_res=1080_bitrate=0.8.avi,F10_sign_permission_form,1080,0.8
M9_bowler_domates_res=720_bitrate=0.25.avi,M9_bowler_domates,720,0.25
M4_tshirt_says_captain_res=720_bitrate=0.25.avi,M4_tshirt_says_captain,720,0.25
M8_Quaker_res=720_bitrate=0.25.avi,M8_Quaker,720,0.25
F6_ingredients_res=720_bitrate=0.25.avi,F6_ingredients,720,0.25
M8_coors_brewery_res=480_bitrate=2.avi,M8_coors_brewery,480,2
F6_ingredients_res=480_bitrate=0.8.avi,F6_ingredients,480,0.8
F10_grandkids_talk_to_daughter_res=720_bitrate=0.8.avi,F10_grandkids_talk_to_daughter,720,0.8
M5_heart_beats_fast_res=480_bitrate=0.8.avi,M5_heart_beats_fast,480,0.8
F10_sign_permission_form_res=720_bitrate=2.avi,F10_sign_permission_form,720,2
F6_ingredients_res=1080_bitrate=reference.avi,F6_ingredients,1080,reference
M8_good_English_is_important_res=1080_bitrate=reference.avi,M8_good_English_is_important,1080,reference
M5_heart_beats_fast_res=480_bitrate=0.25.avi,M5_heart_beats_fast,480,0.25
F10_no_she_is_not_deaf_res=480_bitrate=0.25.avi,F10_no_she_is_not_deaf,480,0.25
F10_grandkids_talk_to_daughter_res=1080_bitrate=reference.avi,F10_grandkids_talk_to_daughter,1080,reference
F9_action_of_the_dogs_ears_res=1080_bitrate=2.avi,F9_action_of_the_dogs_ears,1080,2
F10_sign_permission_form_res=480_bitrate=2.avi,F10_sign_permission_form,480,2
M4_cove_res=480_bitrate=0.25.avi,M4_cove,480,0.25
M8_Quaker_res=720_bitrate=2.avi,M8_Quaker,720,2
M9_bowler_domates_res=1080_bitrate=reference.avi,M9_bowler_domates,1080,reference
F10_no_she_is_not_deaf_res=1080_bitrate=2.avi,F10_no_she_is_not_deaf,1080,2
M9_bowler_domates_res=1080_bitrate=2.avi,M9_bowler_domates,1080,2
F10_grandkids_talk_to_daughter_res=480_bitrate=0.25.avi,F10_grandkids_talk_to_daughter,480,0.25
M4_cove_res=720_bitrate=0.8.avi,M4_cove,720,0.8
F10_sign_permission_form_res=1080_bitrate=2.avi,F10_sign_permission_form,1080,2
M3_died_at_32_res=720_bitrate=0.8.avi,M3_died_at_32,720,0.8
F6_ingredients_res=360_bitrate=0.8.avi,F6_ingredients,360,0.8
F12_matching_pattern_res=720_bitrate=0.8.avi,F12_matching_pattern,720,0.8
M4_tshirt_says_captain_res=360_bitrate=0.8.avi,M4_tshirt_says_captain,360,0.8
M4_cove_res=1080_bitrate=reference.avi,M4_cove,1080,reference
M3_died_at_32_res=1080_bitrate=0.8.avi,M3_died_at_32,1080,0.8
F12_matching_pattern_res=720_bitrate=2.avi,F12_matching_pattern,720,2
M5_heart_beats_fast_res=720_bitrate=0.25.avi,M5_heart_beats_fast,720,0.25
F12_matching_pattern_res=480_bitrate=0.8.avi,F12_matching_pattern,480,0.8
M8_coors_brewery_res=720_bitrate=0.25.avi,M8_coors_brewery,720,0.25
M3_died_at_32_res=480_bitrate=0.25.avi,M3_died_at_32,480,0.25
F11_between_11_and_35_res=1080_bitrate=reference.avi,F11_between_11_and_35,1080,reference
M3_died_at_32_res=720_bitrate=2.avi,M3_died_at_32,720,2
M3_died_at_32_res=1080_bitrate=reference.avi,M3_died_at_32,1080,reference
F12_matching_pattern_res=1080_bitrate=reference.avi,F12_matching_pattern,1080,reference
M3_died_at_32_res=360_bitrate=0.8.avi,M3_died_at_32,360,0.8
F6_ingredients_res=480_bitrate=2.avi,F6_ingredients,480,2
F10_grandkids_talk_to_daughter_res=480_bitrate=2.avi,F10_grandkids_talk_to_daughter,480,2
M4_cove_res=360_bitrate=0.8.avi,M4_cove,360,0.8
M8_Quaker_res=1080_bitrate=0.8.avi,M8_Quaker,1080,0.8
M4_cove_res=1080_bitrate=2.avi,M4_cove,1080,2
F11_between_11_and_35_res=720_bitrate=0.8.avi,F11_between_11_and_35,720,0.8
F10_sign_permission_form_res=720_bitrate=0.8.avi,F10_sign_permission_form,720,0.8
M8_Quaker_res=480_bitrate=0.25.avi,M8_Quaker,480,0.25
M8_coors_brewery_res=1080_bitrate=2.avi,M8_coors_brewery,1080,2
F10_sign_permission_form_res=360_bitrate=0.8.avi,F10_sign_permission_form,360,0.8
F6_ingredients_res=1080_bitrate=2.avi,F6_ingredients,1080,2
F10_sign_permission_form_res=480_bitrate=0.8.avi,F10_sign_permission_form,480,0.8
M8_Quaker_res=480_bitrate=0.8.avi,M8_Quaker,480,0.8
