video,content,resolution,bitrate
M1_scooby_doo_res=720_bitrate=0.25.avi,M1_scooby_doo,720,0.25
F5_scuba_aquarium_res=1080_bitrate=0.8.avi,F5_scuba_aquarium,1080,0.8
M4_tshirt_says_captain_res=480_bitrate=2.avi,M4_tshirt_says_captain,480,2
F5_scuba_aquarium_res=480_bitrate=2.avi,F5_scuba_aquarium,480,2
M4_tshirt_says_captain_res=1080_bitrate=reference.avi,M4_tshirt_says_captain,1080,reference
F7_let_me_think_res=480_bitrate=0.8.avi,F7_let_me_think,480,0.8
M5_shotgun_is_heavy_res=480_bitrate=0.8.avi,M5_shotgun_is_heavy,480,0.8
F11_between_11_and_35_res=480_bitrate=0.8.avi,F11_between_11_and_35,480,0.8
F8_delicious_Maine_Lobster_res=480_bitrate=0.8.avi,F8_delicious_Maine_Lobster,480,0.8
M8_coors_brewery_res=360_bitrate=0.8.avi,M8_coors_brewery,360,0.8
F12_buttons_on_sleeve_res=1080_bitrate=2.avi,F12_buttons_on_sleeve,1080,2
F5_scuba_aquarium_res=480_bitrate=0.8.avi,F5_scuba_aquarium,480,0.8
F11_between_11_and_35_res=480_bitrate=2.avi,F11_between_11_and_35,480,2
M4_tshirt_says_captain_res=480_bitrate=0.25.avi,M4_tshirt_says_captain,480,0.25
M1_scooby_doo_res=1080_bitrate=reference.avi,M1_scooby_doo,1080,reference
F8_delicious_Maine_Lobster_res=1080_bitrate=2.avi,F8_delicious_Maine_Lobster,1080,2
F5_scuba_aquarium_res=360_bitrate=0.8.avi,F5_scuba_aquarium,360,0.8
F2_switchback_res=1080_bitrate=0.8.avi,F2_switchback,1080,0.8
M5_shotgun_is_heavy_res=1080_bitrate=0.8.avi,M5_shotgun_is_heavy,1080,0.8
M8_coors_brewery_res=1080_bitrate=0.8.avi,M8_coors_brewery,1080,0.8
F11_between_11_and_35_res=720_bitrate=2.avi,F11_between_11_and_35,720,2
M5_shotgun_is_heavy_res=720_bitrate=2.avi,M5_shotgun_is_heavy,720,2
M4_tshirt_says_captain_res=360_bitrate=0.8.avi,M4_tshirt_says_captain,360,0.8
F5_scuba_aquarium_res=720_bitrate=0.25.avi,F5_scuba_aquarium,720,0.25
M4_four_tvs_res=480_bitrate=0.8.avi,M4_four_tvs,480,0.8
F5_scuba_aquarium_res=720_bitrate=2.avi,F5_scuba_aquarium,720,2
F2_switchback_res=720_bitrate=2.avi,F2_switchback,720,2
M5_shotgun_is_heavy_res=480_bitrate=2.avi,M5_shotgun_is_heavy,480,2
M3_died_at_32_res=480_bitrate=0.8.avi,M3_died_at_32,480,0.8
F12_matching_pattern_res=1080_bitrate=reference.avi,F12_matching_pattern,1080,reference
M5_heart_beats_fast_res=1080_bitrate=2.avi,M5_heart_beats_fast,1080,2
F11_between_11_and_35_res=1080_bitrate=reference.avi,F11_between_11_and_35,1080,reference
M1_scooby_doo_res=1080_bitrate=2.avi,M1_scooby_doo,1080,2
F11_between_11_and_35_res=360_bitrate=0.8.avi,F11_between_11_and_35,360,0.8
F12_matching_pattern_res=1080_bitrate=2.avi,F12_matching_pattern,1080,2
M1_scooby_doo_res=480_bitrate=2.avi,M1_scooby_doo,480,2
M5_shotgun_is_heavy_res=360_bitrate=0.8.avi,M5_shotgun_is_heavy,360,0.8
M5_heart_beats_fast_res=480_bitrate=0.25.avi,M5_heart_beats_fast,480,0.25
M1_scooby_doo_res=720_bitrate=2.avi,M1_scooby_doo,720,2
M5_shotgun_is_heavy_res=1080_bitrate=reference.avi,M5_shotgun_is_heavy,1080,reference
F7_let_me_think_res=480_bitrate=2.avi,F7_let_me_think,480,2
M5_shotgun_is_heavy_res=720_bitrate=0.25.avi,M5_shotgun_is_heavy,720,0.25
F12_buttons_on_sleeve_res=360_bitrate=0.8.avi,F12_buttons_on_sleeve,360,0.8
M1_scooby_doo_res=480_bitrate=0.25.avi,M1_scooby_doo,480,0.25
F12_buttons_on_sleeve_res=720_bitrate=0.8.avi,F12_buttons_on_sleeve,720,0.8
M8_coors_brewery_res=480_bitrate=0.25.avi,M8_coors_brewery,480,0.25
F2_switchback_res=720_bitrate=0.25.avi,F2_switchback,720,0.25
M5_shotgun_is_heavy_res=720_bitrate=0.8.avi,M5_shotgun_is_heavy,720,0.8
F9_action_of_the_dogs_ears_res=360_bitrate=0.8.avi,F9_action_of_the_dogs_ears,360,0.8
F8_delicious_Maine_Lobster_res=720_bitrate=0.8.avi,F8_delicious_Maine_Lobster,720,0.8
M3_died_at_32_res=360_bitrate=0.8.avi,M3_died_at_32,360,0.8
F5_scuba_aquarium_res=1080_bitrate=2.avi,F5_scuba_aquarium,1080,2
M5_shotgun_is_heavy_res=480_bitrate=0.25.avi,M5_shotgun_is_heavy,480,0.25
F12_matching_pattern_res=720_bitrate=0.25.avi,F12_matching_pattern,720,0.25
M8_coors_brewery_res=720_bitrate=2.avi,M8_coors_brewery,720,2
F2_switchback_res=720_bitrate=0.8.avi,F2_switchback,720,0.8
F12_matching_pattern_res=480_bitrate=0.25.avi,F12_matching_pattern,480,0.25
F2_switchback_res=480_bitrate=0.8.avi,F2_switchback,480,0.8
F12_matching_pattern_res=360_bitrate=0.8.avi,F12_matching_pattern,360,0.8
M3_died_at_32_res=720_bitrate=0.8.avi,M3_died_at_32,720,0.8
M4_four_tvs_res=1080_bitrate=reference.avi,M4_four_tvs,1080,reference
M3_died_at_32_res=720_bitrate=0.25.avi,M3_died_at_32,720,0.25
M5_heart_beats_fast_res=480_bitrate=2.avi,M5_heart_beats_fast,480,2
M4_four_tvs_res=720_bitrate=2.avi,M4_four_tvs,720,2
M3_died_at_32_res=720_bitrate=2.avi,M3_died_at_32,720,2
F11_between_11_and_35_res=1080_bitrate=0.8.avi,F11_between_11_and_35,1080,0.8
M1_scooby_doo_res=720_bitrate=0.8.avi,M1_scooby_doo,720,0.8
M4_tshirt_says_captain_res=720_bitrate=2.avi,M4_tshirt_says_captain,720,2
M1_scooby_doo_res=1080_bitrate=0.8.avi,M1_scooby_doo,1080,0.8
F11_between_11_and_35_res=1080_bitrate=2.avi,F11_between_11_and_35,1080,2
F8_delicious_Maine_Lobster_res=1080_bitrate=reference.avi,F8_delicious_Maine_Lobster,1080,reference
M4_four_tvs_res=1080_bitrate=2.avi,M4_four_tvs,1080,2
F7_let_me_think_res=720_bitrate=2.avi,F7_let_me_think,720,2
F5_scuba_aquarium_res=720_bitrate=0.8.avi,F5_scuba_aquarium,720,0.8
F12_buttons_on_sleeve_res=720_bitrate=2.avi,F12_buttons_on_sleeve,720,2
M5_heart_beats_fast_res=360_bitrate=0.8.avi,M5_heart_beats_fast,360,0.8
F9_action_of_the_dogs_ears_res=480_bitrate=2.avi,F9_action_of_the_dogs_ears,480,2
F12_matching_pattern_res=720_bitrate=2.avi,F12_matching_pattern,720,2
M4_four_tvs_res=720_bitrate=0.25.avi,M4_four_tvs,720,0.25
F12_buttons_on_sleeve_res=720_bitrate=0.25.avi,F12_buttons_on_sleeve,720,0.25
F8_delicious_Maine_Lobster_res=480_bitrate=2.avi,F8_delicious_Maine_Lobster,480,2
M4_four_tvs_res=360_bitrate=0.8.avi,M4_four_tvs,360,0.8
F12_buttons_on_sleeve_res=480_bitrate=0.8.avi,F12_buttons_on_sleeve,480,0.8
F7_let_me_think_res=1080_bitrate=0.8.avi,F7_let_me_think,1080,0.8
