video,content,resolution,bitrate
M3_hold_tea_handle_res=480_bitrate=0.25.avi,M3_hold_tea_handle,480,0.25
M8_Quaker_res=720_bitrate=2.avi,M8_Quaker,720,2
F6_ingredients_res=480_bitrate=0.25.avi,F6_ingredients,480,0.25
M4_four_tvs_res=720_bitrate=0.8.avi,M4_four_tvs,720,0.8
M8_coors_brewery_res=720_bitrate=0.25.avi,M8_coors_brewery,720,0.25
M3_died_at_32_res=480_bitrate=2.avi,M3_died_at_32,480,2
F7_here_and_there_res=1080_bitrate=2.avi,F7_here_and_there,1080,2
F9_action_of_the_dogs_ears_res=720_bitrate=2.avi,F9_action_of_the_dogs_ears,720,2
M4_new_girlfriend_res=480_bitrate=0.25.avi,M4_new_girlfriend,480,0.25
F7_here_and_there_res=480_bitrate=0.25.avi,F7_here_and_there,480,0.25
F12_from_boise_idaho_res=1080_bitrate=reference.avi,F12_from_boise_idaho,1080,reference
F6_ingredients_res=720_bitrate=0.8.avi,F6_ingredients,720,0.8
M2_juicy_and_delicious_res=480_bitrate=0.25.avi,M2_juicy_and_delicious,480,0.25
F12_buttons_on_sleeve_res=1080_bitrate=reference.avi,F12_buttons_on_sleeve,1080,reference
M3_hold_tea_handle_res=480_bitrate=2.avi,M3_hold_tea_handle,480,2
M4_new_girlfriend_res=360_bitrate=0.8.avi,M4_new_girlfriend,360,0.8
M4_four_tvs_res=480_bitrate=2.avi,M4_four_tvs,480,2
M4_new_girlfriend_res=480_bitrate=2.avi,M4_new_girlfriend,480,2
M4_four_tvs_res=1080_bitrate=0.8.avi,M4_four_tvs,1080,0.8
M4_cove_res=480_bitrate=2.avi,M4_cove,480,2
M8_coors_brewery_res=480_bitrate=2.avi,M8_coors_brewery,480,2
F9_action_of_the_dogs_ears_res=1080_bitrate=0.8.avi,F9_action_of_the_dogs_ears,1080,0.8
M4_cove_res=480_bitrate=0.8.avi,M4_cove,480,0.8
M8_Quaker_res=720_bitrate=0.25.avi,M8_Quaker,720,0.25
M3_hold_tea_handle_res=720_bitrate=0.8.avi,M3_hold_tea_handle,720,0.8
F6_ingredients_res=720_bitrate=2.avi,F6_ingredients,720,2
